frame,x,y,z,rot
1,51.316,0,-23.018,90
2,51.316,0,-22.964,90
3,51.351,0,-22.945,90
4,51.351,0,-22.891,90
5,51.404,0,-22.873,90
6,51.386,0,-22.836,90
7,51.386,0,-22.8,90
8,51.421,0,-22.8,90
9,51.421,0,-22.764,90
10,51.439,0,-22.764,90
11,51.439,0,-22.727,90
12,51.474,0,-22.691,90
13,51.482,0,-22.673,90
14,51.491,0,-22.655,90
15,51.509,0,-22.636,90
16,51.526,0,-22.618,90
17,51.526,0,-22.582,90
18,51.544,0,-22.582,90
19,51.544,0,-22.545,90
20,51.579,0,-22.545,90
21,51.579,0,-22.509,90
22,51.614,0,-22.509,90
23,51.614,0,-22.473,90
24,51.632,0,-22.455,90
25,51.649,0,-22.455,90
26,51.667,0,-22.436,90
27,51.684,0,-22.455,90
28,51.684,0,-22.418,90
29,51.702,0,-22.4,90
30,51.719,0,-22.4,90
31,51.737,0,-22.382,90
32,51.754,0,-22.4,90
33,51.772,0,-22.345,90
34,51.789,0,-22.291,90
35,51.86,0,-22.255,90
36,51.877,0,-22.2,90
37,51.895,0,-22.145,90
38,51.965,0,-22.109,90
39,51.982,0,-22.055,90
40,52,0,-22,90
41,52.07,0,-22,90
42,52.07,0,-21.964,90
43,52.105,0,-21.964,90
44,52.14,0,-21.927,90
45,52.158,0,-21.909,90
46,52.175,0,-21.891,90
47,52.228,0,-21.891,90
48,52.228,0,-21.855,90
49,52.263,0,-21.855,90
50,52.298,0,-21.818,90
51,52.316,0,-21.8,90
52,52.333,0,-21.782,90
53,52.386,0,-21.782,90
54,52.386,0,-21.745,90
55,52.439,0,-21.745,90
56,52.456,0,-21.745,90
57,52.491,0,-21.709,90
58,52.509,0,-21.709,90
59,52.561,0,-21.709,90
60,52.561,0,-21.673,90
61,52.614,0,-21.673,90
62,52.632,0,-21.673,90
63,52.667,0,-21.636,90
64,52.684,0,-21.636,90
65,52.737,0,-21.636,90
66,52.737,0,-21.6,90
67,52.754,0,-21.6,90
68,52.807,0,-21.6,90
69,52.825,0,-21.564,90
70,52.877,0,-21.564,90
71,52.895,0,-21.564,90
72,52.947,0,-21.564,90
73,52.965,0,-21.564,90
74,52.982,0,-21.564,90
75,53.018,0,-21.564,90
76,53.035,0,-21.564,90
77,53.053,0,-21.564,90
78,53.105,0,-21.582,90
79,53.14,0,-21.582,90
80,53.158,0,-21.582,90
81,53.175,0,-21.582,90
82,53.211,0,-21.582,90
83,53.263,0,-21.6,90
84,53.246,0,-21.6,90
85,53.263,0,-21.6,90
86,53.298,0,-21.6,90
87,53.281,0,-21.6,90
88,53.298,0,-21.636,90
89,53.333,0,-21.636,90
90,53.316,0,-21.636,90
91,53.333,0,-21.636,90
92,53.368,0,-21.673,90
93,53.386,0,-21.673,90
