frame,x,y,z
1,59.298,0,-7.782
2,59.404,0,-7.818
3,59.509,0,-7.855
4,59.614,0,-7.891
5,59.719,0,-7.945
6,59.825,0,-7.982
7,59.947,0,-8.018
8,60.053,0,-8.073
9,60.158,0,-8.109
10,60.263,0,-8.145
11,60.368,0,-8.182
12,60.491,0,-8.236
13,60.596,0,-8.273
14,60.702,0,-8.309
15,60.807,0,-8.364
16,60.912,0,-8.4
17,61.035,0,-8.436
18,61.14,0,-8.473
19,61.246,0,-8.527
20,61.351,0,-8.564
21,61.456,0,-8.6
22,61.614,0,-8.691
23,61.702,0,-8.709
24,61.807,0,-8.782
25,61.912,0,-8.818
26,62.018,0,-8.891
27,62.123,0,-8.909
28,62.228,0,-8.982
29,62.333,0,-9.018
30,62.474,0,-9.091
31,62.561,0,-9.109
32,62.667,0,-9.182
33,62.772,0,-9.218
34,62.877,0,-9.291
35,62.982,0,-9.309
36,63.088,0,-9.382
37,63.193,0,-9.418
38,63.333,0,-9.491
39,63.439,0,-9.527
40,63.544,0,-9.6
41,63.649,0,-9.636
42,63.754,0,-9.691
43,63.895,0,-9.782
44,64,0,-9.818
45,64.105,0,-9.891
46,64.211,0,-9.927
47,64.316,0,-10
48,64.474,0,-10.073
49,64.579,0,-10.109
50,64.684,0,-10.182
51,64.789,0,-10.218
52,64.895,0,-10.291
53,65.035,0,-10.364
54,65.14,0,-10.4
55,65.246,0,-10.473
56,65.351,0,-10.509
57,65.456,0,-10.582
58,65.614,0,-10.655
59,65.719,0,-10.691
60,65.86,0,-10.727
61,66,0,-10.8
62,66.14,0,-10.836
63,66.281,0,-10.909
64,66.421,0,-10.945
65,66.561,0,-11.018
66,66.684,0,-11.055
67,66.825,0,-11.127
68,66.965,0,-11.164
69,67.105,0,-11.236
70,67.246,0,-11.273
71,67.386,0,-11.345
72,67.526,0,-11.382
73,67.684,0,-11.455
74,67.825,0,-11.491
75,67.965,0,-11.564
76,68.105,0,-11.6
77,68.246,0,-11.673
78,68.386,0,-11.745
79,68.526,0,-11.782
80,68.667,0,-11.855
81,68.807,0,-11.891
82,68.947,0,-11.964
83,69.088,0,-12.036
84,69.228,0,-12.073
85,69.368,0,-12.145
86,69.526,0,-12.182
87,69.667,0,-12.255
88,69.807,0,-12.327
89,69.947,0,-12.364
90,70.088,0,-12.436
91,70.228,0,-12.473
92,70.368,0,-12.545
93,70.509,0,-12.618
94,70.649,0,-12.655
95,70.789,0,-12.727
96,70.93,0,-12.764
97,71.07,0,-12.836
98,71.228,0,-12.909
99,71.368,0,-12.964
100,71.544,0,-13.036
101,71.684,0,-13.109
102,71.86,0,-13.182
103,72.035,0,-13.236
104,72.175,0,-13.309
